,,,,,,,,,,,,,,,,,,,,"(6.2807838801613265,43.92587186880899)","(13.184500013532679,42.85480497513409)","(19.76746286181771,41.4850064444963)","(26.017926102420198,39.62632164810246)","(32.54146355166128,37.755779749958776)","(38.901714057287656,35.381912655023974)","(45.02277316808278,33.67591867764893)","(51.05946698314341,32.87141243924519)","(56.27224217810041,32.87115679531374)","(61.60663180338002,33.79889538715611)","(68.16286734762049,35.104127407914895)","(75.07201929470662,36.32673119978989)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"(78.88599029155677,42.152727738246995)","(72.70416133320305,38.275234823683235)","(66.13714100614214,34.79285229196528)","(59.38402411811814,32.49334893685687)","(52.3968143976143,32.37154624865638)","(44.98181923264001,33.66461844207474)","(37.425489185676774,33.709662793642096)","(29.50312273201721,32.05404006001082)","(22.489883173311927,28.92192418964028)","(16.051660184779248,24.886080462031845)","(10.62071484905994,19.645725120371207)","(5.654868558849918,14.815532659352474)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"(6.187039093087555,4.503299902618069)","(13.505122470696193,7.263048191659324)","(20.888399138827303,9.015001552819474)","(28.339369374478988,9.831310810890592)","(35.82554100325817,9.916884223065768)","(43.29289400379321,9.43871651094921)","(50.74412760933229,8.708646892868808)","(58.169405614634016,7.793893797166794)","(65.60811740451278,6.905314377745409)","(73.04562196301467,6.065094088270397)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"(78.19029312692071,51.277816304367185)","(71.4714846412925,48.57504293880887)","(64.75873158536562,45.5103458963013)","(58.079719846716216,42.2046594212934)","(51.78899004399605,39.09298216409788)","(45.42118559061993,37.220938602226404)","(39.29465525754186,36.72761166796012)","(34.169819313461126,37.556118219766034)","(29.350359099956314,37.063592136633254)","(24.78486420288951,36.44188665676942)","(20.334347126898365,36.24981489298361)","(14.596225006280008,37.104372651248)","(8.451713321804668,38.24872839595884)","(2.969760850169304,38.159033296671595)",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"(75.49352313628542,45.2808243409512)","(68.78298108627267,41.949080163925395)","(62.07547816030487,38.617685571238944)","(56.00159283398071,34.96782159515239)","(49.79560425296948,30.929389641507218)","(43.820693015957374,26.514476222037047)","(37.712478020366696,22.56304204116827)","(32.95750886252019,17.87138261656051)","(28.640421441401706,13.207237905130647)","(23.44045060963178,9.771440243107403)","(18.07715392395583,6.630098795348386)","(11.67344333548332,5.293960666750639)","(4.769092166498282,6.000006767402635)",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"(5.937914395456053,14.564745637274239)","(12.194457560743157,17.382201873622435)","(18.59884439765892,19.89579031871329)","(24.47263634170708,22.27643766750985)","(31.010690258162462,24.540649385303727)","(36.927243956631614,26.714435951746292)","(42.807321702323584,29.794078807017478)","(48.94549843934702,33.55590992344081)","(55.199233505236705,37.30365785143007)","(61.689464378282494,39.413913572475096)","(68.43386472102327,40.39528240516336)","(75.76504559188321,40.52511292913742)",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"(80.25015006670414,41.0856050710203)","(72.75419739903855,40.94477296886613)","(65.26891125790544,40.80698350879775)","(58.47441633854195,41.17182123005759)","(51.77285788563281,42.37505558516918)","(44.700322490993315,43.03129253459787)","(37.718191026636525,42.6085535016628)","(31.07029521101461,41.736007100494994)","(25.113715099927816,40.00836997473116)","(19.164224394611075,38.96203421475962)","(13.831321929058937,38.92736411864703)","(7.479611334488622,39.492065667231905)",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"(4.0404314007994575,51.301539387709944)","(11.154769631434219,53.058549804782054)","(18.386145082806078,54.50331173781086)","(25.72212555748846,55.733184003609196)","(33.11333328990311,56.856779664338)","(40.52658488212935,57.93379249729979)","(47.948390084274486,58.98951706692208)","(55.37352065656985,60.032165980413595)","(62.79979299925302,61.056376337932946)","(70.17231094137144,62.07917662231307)","(77.31816273708988,63.4779909766495)",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"(80.64329940887714,5.859544171464023)","(74.1529739291897,8.552086222461796)","(67.41477710707677,11.392145557398994)","(60.39859799754133,13.812996995396215)","(53.278962115855855,16.065846218036846)","(46.13488974295734,18.31391673361279)","(39.19391187279342,20.28909337684744)","(32.58885817208649,22.7293254697287)","(25.881856050127134,24.72623716772944)","(19.212839750446445,26.189010508372665)","(12.325013370572188,27.71871647354509)","(5.2797568197223725,29.765245741755425)",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"(5.499251135425923,53.973491532936904)","(12.530420900313288,52.251009642385824)","(19.67272542580399,50.319767663236135)","(26.758093132608746,48.839563164982096)","(33.92526065737057,47.113548635968854)","(40.70908454403869,45.348886077381316)","(47.669103712273795,43.90376963094404)","(54.63417261840095,41.92248677675931)","(61.196581324143,41.2776419461766)","(67.21336845496279,41.39948039969745)","(72.36712481579468,42.08615813376424)","(76.38768242751829,42.79262802007092)",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"(2.6852628246524906,20.840135842879803)","(8.77965277791258,19.845427352651605)","(13.802765657117613,19.050591493952535)","(18.586158198519882,17.96438817305816)","(24.63698775925826,17.81058950955345)","(31.19503417051122,17.164550163637017)","(37.30320304099517,15.992298492285155)","(43.843003202441686,14.569869619844146)","(51.07255502607751,14.124265335952348)","(58.52235429735914,13.671657078438335)","(65.61634856235816,12.849449897051496)","(72.09071558411128,11.814125694588409)",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"(4.986327500118905,27.8325906844194)","(11.698841113373257,30.71885636945092)","(18.95011228818284,32.74307723515733)","(26.32800430629994,34.79288075961736)","(33.464576673325006,36.703180700799166)","(40.74281310781945,38.259520137827565)","(47.740913900871256,40.15080502242366)","(53.77439416228981,42.357644926984584)","(59.117527777911235,44.39330850497981)","(64.34073327283758,46.57556481383275)","(69.90195910792845,49.046461905253196)","(76.37639382099741,51.43245249338844)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,"(5.450139627326082,17.439666324342717)","(12.085807170665742,18.688968542441472)","(19.282412727436604,19.409838159548016)","(25.77899113236221,19.907178580008605)","(31.654234100527606,21.50918485853479)","(36.79948334075518,23.8926781117519)","(42.47141736706797,27.218798848768134)","(48.65478892482252,30.797827810333196)","(55.06965458732268,34.2441660533495)","(61.38229108802157,37.25062637832509)","(67.15846229768515,39.96282224043729)","(72.53088808365429,42.14870862284354)","(76.63854790855272,44.28380357273348)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,"(81.0,15.093685486323787)","(73.59269334904977,16.26891149565461)","(66.18547634368971,17.44414869634159)","(58.77841728659512,18.619400113530197)","(51.371694966129546,19.796059162512446)","(44.01673665640075,21.02775469133983)","(36.70210495138871,22.50945682168251)","(29.703468934535323,23.16429875923991)","(23.092460799793212,23.752227376400615)","(16.036291945706814,23.52771208318663)","(8.818661836044777,22.38378208228837)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"(3.280506258916302,31.629063796016187)","(9.917436164754466,33.855363141779634)","(15.775174636957225,37.18180973370286)","(21.51924068120334,40.10320177530004)","(27.34198817981286,42.301194641813645)","(33.09924873388885,44.49795918542258)","(39.22793003289352,46.27603813131465)","(45.93582597874107,46.03003969728549)","(52.31074707662718,44.977373082747135)","(58.24640388310843,44.69956506736574)","(63.83156058881476,44.340635419880606)","(70.01547004855227,43.905432217105286)","(75.83263190501769,41.81588847911863)",,,
,,,,,,,,,,,,,,,,,,,,,,,,,"(3.580587656742554,14.43689870293343)","(10.377022027542084,13.565480139153866)","(16.39928728573483,13.08388173162024)","(22.25276735288587,11.223233192441235)","(28.829571155331422,10.27040877257354)","(35.79152671714875,9.52137013329998)","(42.8292483142253,8.631359377755395)","(49.73608815255487,7.691873943017111)","(56.547000566320946,7.628863116250276)","(62.765224455697044,7.761169371437052)","(67.89705220332041,7.47916092054602)","(71.91879028431808,7.93414988355816)","(75.79533809340236,10.329969127888885)",,,
,,,,,,,,,,,,,,,,,,,,,,,,,"(0.8188996132505664,25.3026660695047)","(7.309896215264331,28.06758701005044)","(13.007539832295162,30.740743630173903)","(18.0209219432157,34.209720175104565)","(22.415729815120848,37.994642624149044)","(26.301019610793766,41.922676499643416)","(29.92196584756254,46.127174792333705)","(34.88081087201483,49.759540433563735)","(41.2498614192182,52.159303732795756)","(48.251763156384385,53.92444224897368)","(55.46746070368043,55.49814522549731)","(62.20258048498821,57.28307682514795)","(69.22158152781958,59.1226041341594)","(76.54211739078518,59.966356151201296)",,
,,,,,,,,,,,,,,,,,,,,"(79.97911708137917,21.082278959120927)","(73.17323095722668,24.233455575093295)","(66.3675850443996,27.375475934557727)","(59.601480982584974,29.499945963304)","(53.01753674414738,29.443252359191675)","(46.917186235116056,27.464332472751344)","(41.094244389540535,26.665076083330014)","(35.35237543988404,27.906590684107027)","(30.198507665545307,30.698390783315975)","(25.421365230969876,33.33393383490207)","(21.259712789702615,35.25108406955482)","(18.320249108268886,35.88811278565109)","(17.21642891270802,36.16148765893453)","(16.842213224116527,36.21906804405256)","(16.255333036434088,37.03679081149613)","(14.345518926436903,39.5880755328284)","(11.097569845161676,43.82303738426987)","(7.603645088226125,48.946434106962755)","(3.920011944941751,54.38767052208584)",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.830647579981518,12.20417154707997)","(9.147788360847436,11.320142253459533)","(16.592949053355767,10.707674614234756)","(23.635101740376765,10.172891635444612)","(30.557383373141374,9.987749925879141)","(37.867745208430314,9.37644248846254)","(45.24226306416754,8.42769272361055)","(52.6331240458848,7.3373810825282435)","(59.67829570357629,5.640450130172087)","(66.41231492542718,4.236277146343939)","(72.95561927880935,3.0629862200989857)",,
,,,,,,,,,,,,,,,,,,,,,,,,,"(4.926988059400129,20.688810995798338)","(10.305406641775704,23.586700839724628)","(15.14829977576543,26.734837955634294)","(20.136144863343134,29.077933963309146)","(24.680387692362082,31.356421861206062)","(29.265839006723375,33.1291725640149)","(35.176814741244186,35.23723508770252)","(41.755732004453996,37.767877598819275)","(48.36906863091655,40.262733111467064)","(54.34369162278049,41.47814325356039)","(59.942420011520085,42.05610530871148)","(65.03217176590132,41.685692883142984)","(69.01869587287226,41.972881565415776)","(72.76797766359958,44.27970551786751)","(77.10761752317617,48.522084534957415)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4.252490791243266,30.381324069282194)","(11.891389720561115,29.446868425046617)","(20.11092143560341,28.23526380517962)","(27.37763248346591,26.28406409861073)","(34.348095271683064,25.511293120360033)","(41.48224629383398,24.305559867728597)","(48.39641016249903,21.711505817989504)","(54.83407824831713,18.444044400408345)","(61.396149591053195,15.345315472471713)","(67.9002438699804,12.007420579746233)","(74.15774075448101,9.571485206728333)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(78.23781589163124,45.13357007430912)","(70.7726107979125,44.413920605252876)","(63.306839849488824,43.71444377092423)","(56.41828799791579,43.41170614624617)","(49.91968249179523,43.63923787644846)","(42.92190079634834,43.97402676534139)","(35.59710943011807,43.54040788148333)","(28.474509185416718,43.10132294711341)","(21.518307181524044,41.95212716088908)","(14.37567681972518,40.408376498526756)","(7.512494582466954,38.285133366698716)",
